category,item,variety,date,price,unit
vegetable,spring_greens,prepacked,2020-06-19,1.23,kg
vegetable,cabbage,summer_autumn_pointed,2020-06-19,0.62,kg
vegetable,cabbage,white,2020-06-19,0.66,kg
vegetable,cabbage,round_green_other,2020-06-19,0.64,head
vegetable,calabrese,calabrese,2020-06-19,1.95,kg
vegetable,capsicum,red,2020-06-19,1.44,kg
vegetable,capsicum,elongated,2020-06-19,1.16,kg
vegetable,carrots,topped_washed,2020-06-19,0.61,kg
vegetable,cauliflower,all,2020-06-19,0.8,head
vegetable,celery,all_washed,2020-06-19,0.93,kg
vegetable,celeriac,celeriac,2020-06-19,0.62,kg
vegetable,chinese_leaf,chinese_leaf,2020-06-19,0.96,kg
vegetable,coriander,coriander,2020-06-19,2.09,kg
vegetable,courgettes,courgettes,2020-06-19,1.22,kg
vegetable,cucumbers,cucumbers,2020-06-19,0.8,kg
vegetable,lettuce,butterhead_indoor,2020-06-19,0.39,head
vegetable,lettuce,cos,2020-06-19,0.64,head
vegetable,lettuce,crisp_iceberg_type,2020-06-19,0.54,head
vegetable,lettuce,little_gem,2020-06-19,0.65,twin
vegetable,rocket,rocket,2020-06-19,5.03,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-06-19,4.93,kg
vegetable,onion,bulb_brown,2020-06-19,0.55,kg
vegetable,onion,bulb_red,2020-06-19,0.45,kg
vegetable,onion,saladspring,2020-06-19,0.36,kg
vegetable,swede,swede,2020-06-19,0.29,kg
vegetable,turnip,turnip,2020-06-19,1.65,kg
vegetable,peas,shelling_all_varieties,2020-06-19,2.99,kg
vegetable,rhubarb,outdoor,2020-06-19,1.69,kg
vegetable,spinach_leaf,loose_bunches,2020-06-19,1.41,kg
vegetable,tomatoes,round,2020-06-19,0.82,kg
vegetable,tomatoes,vine,2020-06-19,1.14,kg
vegetable,tomatoes,cherry,2020-06-19,1.6,kg
vegetable,tomatoes,plum,2020-06-19,1.3,kg
fruit,apples,bramleys_seedling,2020-06-12,2.25,kg
fruit,apples,gala,2020-06-12,1.15,kg
fruit,apples,other_late_season,2020-06-12,1.83,kg
fruit,cherries,all,2020-06-12,4.78,kg
fruit,gooseberries,gooseberries,2020-06-12,5.01,kg
fruit,raspberries,raspberries,2020-06-12,6.4,kg
fruit,strawberries,strawberries,2020-06-12,3.93,kg
vegetable,asparagus,asparagus,2020-06-12,9.69,kg
vegetable,beans,broad,2020-06-12,2.01,kg
vegetable,beetroot,beetroot,2020-06-12,0.5,kg
vegetable,pak_choi,pak_choi,2020-06-12,2.45,kg
vegetable,curly_kale,curly_kale,2020-06-12,3.53,kg
vegetable,cabbage,red,2020-06-12,0.67,kg
vegetable,cabbage,savoy,2020-06-12,0.74,head
vegetable,spring_greens,prepacked,2020-06-12,1.32,kg
vegetable,cabbage,summer_autumn_pointed,2020-06-12,0.62,kg
vegetable,cabbage,white,2020-06-12,0.67,kg
vegetable,cabbage,round_green_other,2020-06-12,0.72,head
vegetable,calabrese,calabrese,2020-06-12,2.32,kg
vegetable,capsicum,red,2020-06-12,1.5,kg
vegetable,capsicum,elongated,2020-06-12,1.6,kg
vegetable,carrots,topped_washed,2020-06-12,0.59,kg
vegetable,cauliflower,all,2020-06-12,1.09,head
vegetable,celery,all_washed,2020-06-12,1.03,kg
vegetable,celeriac,celeriac,2020-06-12,0.59,kg
vegetable,chinese_leaf,chinese_leaf,2020-06-12,1.01,kg
vegetable,coriander,coriander,2020-06-12,1.63,kg
vegetable,courgettes,courgettes,2020-06-12,1.16,kg
vegetable,cucumbers,cucumbers,2020-06-12,0.68,kg
vegetable,leeks,trimmed,2020-06-12,1.82,kg
vegetable,lettuce,butterhead_indoor,2020-06-12,0.4,head
vegetable,lettuce,cos,2020-06-12,0.63,head
vegetable,lettuce,crisp_iceberg_type,2020-06-12,0.55,head
vegetable,lettuce,little_gem,2020-06-12,0.69,twin
vegetable,rocket,rocket,2020-06-12,4.95,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-06-12,4.73,kg
vegetable,onion,bulb_brown,2020-06-12,0.56,kg
vegetable,onion,bulb_red,2020-06-12,0.46,kg
vegetable,onion,saladspring,2020-06-12,0.37,kg
vegetable,swede,swede,2020-06-12,0.28,kg
vegetable,turnip,turnip,2020-06-12,1.65,kg
vegetable,parsnips,all_varieties,2020-06-12,1.12,kg
vegetable,peas,shelling_all_varieties,2020-06-12,2.99,kg
vegetable,rhubarb,outdoor,2020-06-12,1.52,kg
vegetable,spinach_leaf,loose_bunches,2020-06-12,1.48,kg
vegetable,tomatoes,round,2020-06-12,1.25,kg
vegetable,tomatoes,vine,2020-06-12,1.12,kg
vegetable,tomatoes,cherry,2020-06-12,1.37,kg
vegetable,tomatoes,plum,2020-06-12,1.35,kg
fruit,apples,bramleys_seedling,2020-06-05,2.3,kg
fruit,apples,braeburn,2020-06-05,1.13,kg
fruit,apples,gala,2020-06-05,1.23,kg
fruit,apples,other_late_season,2020-06-05,0.92,kg
fruit,gooseberries,gooseberries,2020-06-05,5.11,kg
fruit,raspberries,raspberries,2020-06-05,9.81,kg
fruit,strawberries,strawberries,2020-06-05,3.62,kg
vegetable,asparagus,asparagus,2020-06-05,8.23,kg
vegetable,beans,broad,2020-06-05,2.06,kg
vegetable,beetroot,beetroot,2020-06-05,0.5,kg
vegetable,pak_choi,pak_choi,2020-06-05,2.29,kg
vegetable,curly_kale,curly_kale,2020-06-05,4.62,kg
vegetable,cabbage,red,2020-06-05,0.63,kg
vegetable,cabbage,savoy,2020-06-05,1.21,head
vegetable,spring_greens,prepacked,2020-06-05,1.35,kg
vegetable,cabbage,summer_autumn_pointed,2020-06-05,0.75,kg
vegetable,cabbage,white,2020-06-05,0.64,kg
vegetable,cabbage,round_green_other,2020-06-05,0.71,head
vegetable,calabrese,calabrese,2020-06-05,1.77,kg
vegetable,capsicum,red,2020-06-05,1.64,kg
vegetable,capsicum,elongated,2020-06-05,1.8,kg
vegetable,carrots,topped_washed,2020-06-05,0.59,kg
vegetable,cauliflower,all,2020-06-05,1.27,head
vegetable,celery,all_washed,2020-06-05,1,kg
vegetable,celeriac,celeriac,2020-06-05,0.65,kg
vegetable,chinese_leaf,chinese_leaf,2020-06-05,1.09,kg
vegetable,coriander,coriander,2020-06-05,1.55,kg
vegetable,cucumbers,cucumbers,2020-06-05,0.79,kg
vegetable,lettuce,butterhead_indoor,2020-06-05,0.38,head
vegetable,lettuce,cos,2020-06-05,0.63,head
vegetable,lettuce,crisp_iceberg_type,2020-06-05,0.57,head
vegetable,lettuce,little_gem,2020-06-05,0.69,twin
vegetable,rocket,rocket,2020-06-05,4.88,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-06-05,4.64,kg
vegetable,onion,bulb_brown,2020-06-05,0.56,kg
vegetable,onion,bulb_red,2020-06-05,0.63,kg
vegetable,onion,saladspring,2020-06-05,0.37,kg
vegetable,swede,swede,2020-06-05,0.26,kg
vegetable,turnip,turnip,2020-06-05,1.27,kg
vegetable,parsnips,all_varieties,2020-06-05,1.23,kg
vegetable,peas,shelling_all_varieties,2020-06-05,3.17,kg
vegetable,rhubarb,outdoor,2020-06-05,1.76,kg
vegetable,spinach_leaf,loose_bunches,2020-06-05,1.53,kg
vegetable,tomatoes,round,2020-06-05,0.7,kg
vegetable,tomatoes,vine,2020-06-05,1.24,kg
vegetable,tomatoes,cherry,2020-06-05,1.82,kg
fruit,apples,bramleys_seedling,2020-05-29,2.2,kg
fruit,apples,braeburn,2020-05-29,1.18,kg
fruit,apples,gala,2020-05-29,1.26,kg
fruit,apples,other_late_season,2020-05-29,1,kg
fruit,raspberries,raspberries,2020-05-29,9.55,kg
fruit,strawberries,strawberries,2020-05-29,3.41,kg
vegetable,asparagus,asparagus,2020-05-29,5.41,kg
vegetable,beans,broad,2020-05-29,2.45,kg
vegetable,beetroot,beetroot,2020-05-29,0.45,kg
vegetable,pak_choi,pak_choi,2020-05-29,2.26,kg
vegetable,curly_kale,curly_kale,2020-05-29,4.61,kg
vegetable,cabbage,red,2020-05-29,0.69,kg
vegetable,cabbage,savoy,2020-05-29,0.8,head
vegetable,spring_greens,prepacked,2020-05-29,1.41,kg
vegetable,cabbage,summer_autumn_pointed,2020-05-29,0.68,kg
vegetable,cabbage,white,2020-05-29,0.68,kg
vegetable,cabbage,round_green_other,2020-05-29,0.75,head
vegetable,calabrese,calabrese,2020-05-29,3.5,kg
vegetable,capsicum,red,2020-05-29,1.7,kg
vegetable,cauliflower,all,2020-05-29,1.32,head
vegetable,celeriac,celeriac,2020-05-29,0.66,kg
vegetable,chinese_leaf,chinese_leaf,2020-05-29,1.3,kg
vegetable,coriander,coriander,2020-05-29,1.38,kg
vegetable,cucumbers,cucumbers,2020-05-29,0.91,kg
vegetable,lettuce,butterhead_indoor,2020-05-29,0.39,head
vegetable,lettuce,cos,2020-05-29,0.6,head
vegetable,lettuce,crisp_iceberg_type,2020-05-29,0.69,head
vegetable,lettuce,little_gem,2020-05-29,0.67,twin
vegetable,rocket,rocket,2020-05-29,5.19,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-05-29,5.07,kg
vegetable,onion,bulb_brown,2020-05-29,0.51,kg
vegetable,onion,bulb_red,2020-05-29,0.56,kg
vegetable,onion,saladspring,2020-05-29,0.36,kg
vegetable,swede,swede,2020-05-29,0.26,kg
vegetable,turnip,turnip,2020-05-29,0.6,kg
vegetable,parsnips,all_varieties,2020-05-29,0.87,kg
vegetable,peas,shelling_all_varieties,2020-05-29,2.98,kg
vegetable,rhubarb,outdoor,2020-05-29,1.91,kg
vegetable,tomatoes,round,2020-05-29,0.81,kg
vegetable,tomatoes,vine,2020-05-29,1.5,kg
vegetable,tomatoes,cherry,2020-05-29,1.52,kg
fruit,apples,bramleys_seedling,2020-05-22,2.2,kg
fruit,apples,braeburn,2020-05-22,1.25,kg
fruit,apples,gala,2020-05-22,1.26,kg
fruit,apples,other_late_season,2020-05-22,1,kg
fruit,strawberries,strawberries,2020-05-22,4.71,kg
vegetable,asparagus,asparagus,2020-05-22,4.72,kg
vegetable,beans,broad,2020-05-22,2.57,kg
vegetable,beetroot,beetroot,2020-05-22,0.46,kg
vegetable,pak_choi,pak_choi,2020-05-22,2.67,kg
vegetable,curly_kale,curly_kale,2020-05-22,4.3,kg
vegetable,cabbage,red,2020-05-22,0.69,kg
vegetable,cabbage,savoy,2020-05-22,0.8,head
vegetable,spring_greens,prepacked,2020-05-22,1.36,kg
vegetable,cabbage,summer_autumn_pointed,2020-05-22,0.79,kg
vegetable,cabbage,white,2020-05-22,0.69,kg
vegetable,cabbage,round_green_other,2020-05-22,0.74,head
vegetable,carrots,topped_washed,2020-05-22,0.55,kg
vegetable,cauliflower,all,2020-05-22,1.4,head
vegetable,celeriac,celeriac,2020-05-22,0.72,kg
vegetable,cucumbers,cucumbers,2020-05-22,0.88,kg
vegetable,leeks,trimmed,2020-05-22,1.16,kg
vegetable,lettuce,butterhead_indoor,2020-05-22,0.39,head
vegetable,lettuce,cos,2020-05-22,0.65,head
vegetable,lettuce,crisp_iceberg_type,2020-05-22,0.58,head
vegetable,lettuce,little_gem,2020-05-22,0.66,twin
vegetable,rocket,rocket,2020-05-22,5.06,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-05-22,4.99,kg
vegetable,onion,bulb_brown,2020-05-22,0.54,kg
vegetable,onion,bulb_red,2020-05-22,0.6,kg
vegetable,onion,saladspring,2020-05-22,0.36,kg
vegetable,swede,swede,2020-05-22,0.28,kg
vegetable,parsnips,all_varieties,2020-05-22,0.87,kg
vegetable,rhubarb,outdoor,2020-05-22,2.06,kg
vegetable,tomatoes,round,2020-05-22,0.88,kg
vegetable,tomatoes,vine,2020-05-22,0.93,kg
fruit,apples,bramleys_seedling,2020-05-15,2.28,kg
fruit,apples,braeburn,2020-05-15,1.13,kg
fruit,apples,gala,2020-05-15,1.21,kg
fruit,apples,other_late_season,2020-05-15,1.83,kg
fruit,strawberries,strawberries,2020-05-15,5.19,kg
vegetable,asparagus,asparagus,2020-05-15,5.21,kg
vegetable,beetroot,beetroot,2020-05-15,0.46,kg
vegetable,pak_choi,pak_choi,2020-05-15,2.54,kg
vegetable,curly_kale,curly_kale,2020-05-15,4.65,kg
vegetable,cabbage,red,2020-05-15,0.67,kg
vegetable,spring_greens,prepacked,2020-05-15,1.44,kg
vegetable,cabbage,summer_autumn_pointed,2020-05-15,0.82,kg
vegetable,cabbage,white,2020-05-15,0.68,kg
vegetable,cabbage,round_green_other,2020-05-15,0.74,head
vegetable,carrots,topped_washed,2020-05-15,0.55,kg
vegetable,cauliflower,all,2020-05-15,1.35,head
vegetable,celeriac,celeriac,2020-05-15,0.76,kg
vegetable,cucumbers,cucumbers,2020-05-15,0.73,kg
vegetable,leeks,trimmed,2020-05-15,1.16,kg
vegetable,lettuce,butterhead_indoor,2020-05-15,0.38,head
vegetable,lettuce,cos,2020-05-15,0.72,head
vegetable,lettuce,crisp_iceberg_type,2020-05-15,0.57,head
vegetable,lettuce,little_gem,2020-05-15,0.69,twin
vegetable,rocket,rocket,2020-05-15,5.25,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-05-15,5.07,kg
vegetable,onion,bulb_brown,2020-05-15,0.49,kg
vegetable,onion,bulb_red,2020-05-15,0.59,kg
vegetable,onion,saladspring,2020-05-15,0.35,kg
vegetable,swede,swede,2020-05-15,0.28,kg
vegetable,parsnips,all_varieties,2020-05-15,0.72,kg
vegetable,rhubarb,outdoor,2020-05-15,2.11,kg
vegetable,tomatoes,round,2020-05-15,0.79,kg
fruit,apples,bramleys_seedling,2020-05-08,2.23,kg
fruit,apples,braeburn,2020-05-08,1.16,kg
fruit,apples,gala,2020-05-08,1.25,kg
fruit,apples,other_mid_season,2020-05-08,0.8,kg
fruit,apples,other_late_season,2020-05-08,1.83,kg
fruit,pears,conference,2020-05-08,1.03,kg
fruit,strawberries,strawberries,2020-05-08,5.62,kg
vegetable,asparagus,asparagus,2020-05-08,5.35,kg
vegetable,beetroot,beetroot,2020-05-08,0.46,kg
vegetable,pak_choi,pak_choi,2020-05-08,2.58,kg
vegetable,cabbage,red,2020-05-08,0.67,kg
vegetable,spring_greens,prepacked,2020-05-08,1.45,kg
vegetable,cabbage,summer_autumn_pointed,2020-05-08,0.71,kg
vegetable,cabbage,white,2020-05-08,0.67,kg
vegetable,cabbage,round_green_other,2020-05-08,0.67,head
vegetable,carrots,topped_washed,2020-05-08,0.57,kg
vegetable,cauliflower,all,2020-05-08,1.01,head
vegetable,celeriac,celeriac,2020-05-08,0.76,kg
vegetable,coriander,coriander,2020-05-08,1.1,kg
vegetable,cucumbers,cucumbers,2020-05-08,0.69,kg
vegetable,leeks,trimmed,2020-05-08,1.23,kg
vegetable,lettuce,butterhead_indoor,2020-05-08,0.39,head
vegetable,lettuce,cos,2020-05-08,0.6,head
vegetable,lettuce,crisp_iceberg_type,2020-05-08,0.56,head
vegetable,lettuce,little_gem,2020-05-08,0.72,twin
vegetable,mixed_babyleaf_salad,pillow_pack,2020-05-08,5.5,kg
vegetable,onion,bulb_brown,2020-05-08,0.44,kg
vegetable,onion,bulb_red,2020-05-08,0.53,kg
vegetable,onion,saladspring,2020-05-08,0.37,kg
vegetable,swede,swede,2020-05-08,0.29,kg
vegetable,turnip,turnip,2020-05-08,2,kg
vegetable,parsnips,all_varieties,2020-05-08,0.71,kg
vegetable,rhubarb,forced,2020-05-08,4.27,kg
vegetable,rhubarb,outdoor,2020-05-08,2.13,kg
vegetable,tomatoes,round,2020-05-08,0.89,kg
vegetable,tomatoes,vine,2020-05-08,1.05,kg
fruit,apples,bramleys_seedling,2020-05-01,2,kg
fruit,apples,braeburn,2020-05-01,1.14,kg
fruit,apples,gala,2020-05-01,1.23,kg
fruit,apples,other_late_season,2020-05-01,0.8,kg
fruit,pears,conference,2020-05-01,1.07,kg
fruit,strawberries,strawberries,2020-05-01,6.43,kg
vegetable,asparagus,asparagus,2020-05-01,6.19,kg
vegetable,beetroot,beetroot,2020-05-01,0.45,kg
vegetable,pak_choi,pak_choi,2020-05-01,2.27,kg
vegetable,curly_kale,curly_kale,2020-05-01,3.68,kg
vegetable,cabbage,red,2020-05-01,0.68,kg
vegetable,spring_greens,prepacked,2020-05-01,1.51,kg
vegetable,cabbage,summer_autumn_pointed,2020-05-01,0.7,kg
vegetable,cabbage,white,2020-05-01,0.69,kg
vegetable,carrots,topped_washed,2020-05-01,0.62,kg
vegetable,cauliflower,all,2020-05-01,0.86,head
vegetable,celeriac,celeriac,2020-05-01,0.82,kg
vegetable,cucumbers,cucumbers,2020-05-01,0.82,kg
vegetable,leeks,trimmed,2020-05-01,1.24,kg
vegetable,lettuce,butterhead_indoor,2020-05-01,0.4,head
vegetable,lettuce,little_gem,2020-05-01,0.76,twin
vegetable,onion,bulb_brown,2020-05-01,0.46,kg
vegetable,onion,bulb_red,2020-05-01,0.56,kg
vegetable,onion,saladspring,2020-05-01,0.34,kg
vegetable,swede,swede,2020-05-01,0.29,kg
vegetable,parsnips,all_varieties,2020-05-01,0.75,kg
vegetable,rhubarb,forced,2020-05-01,4.02,kg
vegetable,rhubarb,outdoor,2020-05-01,2.14,kg
vegetable,tomatoes,round,2020-05-01,1.04,kg
cut_flowers,tulips,tulips,2020-05-01,0.2,stem
fruit,apples,bramleys_seedling,2020-04-24,2.17,kg
fruit,apples,coxs_orange_group,2020-04-24,1,kg
fruit,apples,braeburn,2020-04-24,1.12,kg
fruit,apples,gala,2020-04-24,1.24,kg
fruit,apples,other_late_season,2020-04-24,0.8,kg
fruit,pears,conference,2020-04-24,1.32,kg
fruit,strawberries,strawberries,2020-04-24,7.96,kg
vegetable,asparagus,asparagus,2020-04-24,5.98,kg
vegetable,beetroot,beetroot,2020-04-24,0.45,kg
vegetable,pak_choi,pak_choi,2020-04-24,2.31,kg
vegetable,curly_kale,curly_kale,2020-04-24,3.79,kg
vegetable,cabbage,red,2020-04-24,0.64,kg
vegetable,cabbage,savoy,2020-04-24,1.5,head
vegetable,spring_greens,prepacked,2020-04-24,1.54,kg
vegetable,cabbage,summer_autumn_pointed,2020-04-24,0.7,kg
vegetable,cabbage,white,2020-04-24,0.68,kg
vegetable,cabbage,round_green_other,2020-04-24,0.5,head
vegetable,carrots,topped_washed,2020-04-24,0.6,kg
vegetable,cauliflower,all,2020-04-24,0.88,head
vegetable,celeriac,celeriac,2020-04-24,0.79,kg
vegetable,cucumbers,cucumbers,2020-04-24,0.77,kg
vegetable,leeks,trimmed,2020-04-24,1.29,kg
vegetable,lettuce,butterhead_indoor,2020-04-24,0.4,head
vegetable,lettuce,little_gem,2020-04-24,0.76,twin
vegetable,onion,bulb_brown,2020-04-24,0.5,kg
vegetable,onion,bulb_red,2020-04-24,0.58,kg
vegetable,onion,saladspring,2020-04-24,0.46,kg
vegetable,swede,swede,2020-04-24,0.29,kg
vegetable,parsnips,all_varieties,2020-04-24,0.77,kg
vegetable,rhubarb,forced,2020-04-24,3.61,kg
vegetable,rhubarb,outdoor,2020-04-24,2.17,kg
vegetable,tomatoes,round,2020-04-24,1.04,kg
vegetable,tomatoes,vine,2020-04-24,1.2,kg
cut_flowers,tulips,tulips,2020-04-24,0.2,stem
fruit,apples,bramleys_seedling,2020-04-17,2.07,kg
fruit,apples,coxs_orange_group,2020-04-17,1.25,kg
fruit,apples,braeburn,2020-04-17,1.1,kg
fruit,apples,gala,2020-04-17,1.24,kg
fruit,pears,conference,2020-04-17,1.12,kg
fruit,strawberries,strawberries,2020-04-17,4.69,kg
vegetable,asparagus,asparagus,2020-04-17,7.74,kg
vegetable,beetroot,beetroot,2020-04-17,0.45,kg
vegetable,pak_choi,pak_choi,2020-04-17,2.08,kg
vegetable,curly_kale,curly_kale,2020-04-17,4.12,kg
vegetable,cabbage,red,2020-04-17,0.61,kg
vegetable,cabbage,savoy,2020-04-17,0.52,head
vegetable,spring_greens,prepacked,2020-04-17,1.63,kg
vegetable,cabbage,summer_autumn_pointed,2020-04-17,0.66,kg
vegetable,cabbage,white,2020-04-17,0.65,kg
vegetable,cabbage,round_green_other,2020-04-17,0.65,head
vegetable,carrots,topped_washed,2020-04-17,0.63,kg
vegetable,cauliflower,all,2020-04-17,1.17,head
vegetable,celeriac,celeriac,2020-04-17,0.85,kg
vegetable,cucumbers,cucumbers,2020-04-17,0.79,kg
vegetable,leeks,trimmed,2020-04-17,1.34,kg
vegetable,lettuce,butterhead_indoor,2020-04-17,0.4,head
vegetable,lettuce,little_gem,2020-04-17,0.81,twin
vegetable,onion,bulb_brown,2020-04-17,0.54,kg
vegetable,onion,bulb_red,2020-04-17,0.55,kg
vegetable,onion,saladspring,2020-04-17,0.47,kg
vegetable,swede,swede,2020-04-17,0.29,kg
vegetable,parsnips,all_varieties,2020-04-17,0.8,kg
vegetable,rhubarb,forced,2020-04-17,3.67,kg
vegetable,rhubarb,outdoor,2020-04-17,2.2,kg
vegetable,tomatoes,round,2020-04-17,1.27,kg
vegetable,tomatoes,vine,2020-04-17,1.58,kg
cut_flowers,tulips,tulips,2020-04-17,0.2,stem
fruit,apples,bramleys_seedling,2020-04-10,2.01,kg
fruit,apples,coxs_orange_group,2020-04-10,1.25,kg
fruit,apples,braeburn,2020-04-10,1.08,kg
fruit,apples,gala,2020-04-10,1.23,kg
fruit,pears,conference,2020-04-10,0.96,kg
fruit,strawberries,strawberries,2020-04-10,5.37,kg
vegetable,asparagus,asparagus,2020-04-10,8.04,kg
vegetable,beetroot,beetroot,2020-04-10,0.46,kg
vegetable,pak_choi,pak_choi,2020-04-10,2.04,kg
vegetable,curly_kale,curly_kale,2020-04-10,4.01,kg
vegetable,cabbage,red,2020-04-10,0.54,kg
vegetable,cabbage,savoy,2020-04-10,0.61,head
vegetable,spring_greens,prepacked,2020-04-10,1.76,kg
vegetable,cabbage,white,2020-04-10,0.56,kg
vegetable,cabbage,round_green_other,2020-04-10,0.6,head
vegetable,carrots,topped_washed,2020-04-10,0.62,kg
vegetable,cauliflower,all,2020-04-10,1.65,head
vegetable,celeriac,celeriac,2020-04-10,0.65,kg
vegetable,cucumbers,cucumbers,2020-04-10,0.68,kg
vegetable,leeks,trimmed,2020-04-10,1.39,kg
vegetable,lettuce,butterhead_indoor,2020-04-10,0.4,head
vegetable,lettuce,little_gem,2020-04-10,0.82,twin
vegetable,onion,bulb_brown,2020-04-10,0.55,kg
vegetable,onion,bulb_red,2020-04-10,0.54,kg
vegetable,swede,swede,2020-04-10,0.29,kg
vegetable,parsnips,all_varieties,2020-04-10,0.81,kg
vegetable,rhubarb,forced,2020-04-10,3.67,kg
vegetable,rhubarb,outdoor,2020-04-10,2.25,kg
vegetable,tomatoes,round,2020-04-10,1.24,kg
fruit,apples,bramleys_seedling,2020-04-03,1.88,kg
fruit,apples,braeburn,2020-04-03,1.04,kg
fruit,apples,gala,2020-04-03,1.19,kg
fruit,pears,conference,2020-04-03,1.27,kg
fruit,strawberries,strawberries,2020-04-03,4.92,kg
vegetable,asparagus,asparagus,2020-04-03,6.97,kg
vegetable,beetroot,beetroot,2020-04-03,0.48,kg
vegetable,pak_choi,pak_choi,2020-04-03,2.16,kg
vegetable,curly_kale,curly_kale,2020-04-03,4.08,kg
vegetable,cabbage,red,2020-04-03,0.58,kg
vegetable,cabbage,savoy,2020-04-03,0.64,head
vegetable,spring_greens,prepacked,2020-04-03,1.7,kg
vegetable,cabbage,white,2020-04-03,0.56,kg
vegetable,cabbage,round_green_other,2020-04-03,0.72,head
vegetable,carrots,topped_washed,2020-04-03,0.63,kg
vegetable,cauliflower,all,2020-04-03,2.12,head
vegetable,celeriac,celeriac,2020-04-03,0.57,kg
vegetable,cucumbers,cucumbers,2020-04-03,0.64,kg
vegetable,leeks,trimmed,2020-04-03,1.41,kg
vegetable,lettuce,butterhead_indoor,2020-04-03,0.35,head
vegetable,lettuce,little_gem,2020-04-03,0.57,twin
vegetable,onion,bulb_brown,2020-04-03,0.56,kg
vegetable,onion,bulb_red,2020-04-03,0.58,kg
vegetable,swede,swede,2020-04-03,0.26,kg
vegetable,parsnips,all_varieties,2020-04-03,0.82,kg
vegetable,rhubarb,forced,2020-04-03,3.47,kg
vegetable,rhubarb,outdoor,2020-04-03,1.99,kg
cut_flowers,tulips,tulips,2020-04-03,0.2,stem
fruit,apples,bramleys_seedling,2020-03-27,1.75,kg
fruit,apples,coxs_orange_group,2020-03-27,1.05,kg
fruit,apples,braeburn,2020-03-27,0.99,kg
fruit,apples,gala,2020-03-27,1.12,kg
fruit,pears,conference,2020-03-27,1.08,kg
fruit,strawberries,strawberries,2020-03-27,1,kg
vegetable,asparagus,asparagus,2020-03-27,15.18,kg
vegetable,beetroot,beetroot,2020-03-27,0.49,kg
vegetable,pak_choi,pak_choi,2020-03-27,2.14,kg
vegetable,curly_kale,curly_kale,2020-03-27,4.01,kg
vegetable,cabbage,red,2020-03-27,0.5,kg
vegetable,cabbage,savoy,2020-03-27,0.55,head
vegetable,spring_greens,prepacked,2020-03-27,1.68,kg
vegetable,cabbage,white,2020-03-27,0.52,kg
vegetable,cabbage,round_green_other,2020-03-27,0.52,head
vegetable,capsicum,green,2020-03-27,2.1,kg
vegetable,carrots,topped_washed,2020-03-27,0.63,kg
vegetable,cauliflower,all,2020-03-27,1.17,head
vegetable,celeriac,celeriac,2020-03-27,0.67,kg
vegetable,cucumbers,cucumbers,2020-03-27,0.72,kg
vegetable,leeks,trimmed,2020-03-27,1.48,kg
vegetable,lettuce,butterhead_indoor,2020-03-27,0.39,head
vegetable,lettuce,little_gem,2020-03-27,0.56,twin
vegetable,onion,bulb_brown,2020-03-27,0.55,kg
vegetable,onion,bulb_red,2020-03-27,0.57,kg
vegetable,swede,swede,2020-03-27,0.24,kg
vegetable,parsnips,all_varieties,2020-03-27,0.8,kg
vegetable,rhubarb,forced,2020-03-27,3.73,kg
vegetable,rhubarb,outdoor,2020-03-27,2.63,kg
vegetable,tomatoes,vine,2020-03-27,1.61,kg
cut_flowers,tulips,tulips,2020-03-27,0.21,stem
fruit,apples,bramleys_seedling,2020-03-20,1.55,kg
fruit,apples,coxs_orange_group,2020-03-20,0.93,kg
fruit,apples,egremont_russet,2020-03-20,1.5,kg
fruit,apples,braeburn,2020-03-20,0.89,kg
fruit,apples,gala,2020-03-20,0.96,kg
fruit,apples,other_late_season,2020-03-20,0.6,kg
fruit,pears,conference,2020-03-20,0.99,kg
fruit,strawberries,strawberries,2020-03-20,8,kg
vegetable,asparagus,asparagus,2020-03-20,16,kg
vegetable,beetroot,beetroot,2020-03-20,0.48,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-03-20,0.83,kg
vegetable,pak_choi,pak_choi,2020-03-20,2.18,kg
vegetable,curly_kale,curly_kale,2020-03-20,3.64,kg
vegetable,cabbage,red,2020-03-20,0.42,kg
vegetable,cabbage,savoy,2020-03-20,0.56,head
vegetable,spring_greens,prepacked,2020-03-20,1.93,kg
vegetable,cabbage,white,2020-03-20,0.43,kg
vegetable,cabbage,round_green_other,2020-03-20,0.52,head
vegetable,capsicum,green,2020-03-20,2.12,kg
vegetable,carrots,topped_washed,2020-03-20,0.45,kg
vegetable,cauliflower,all,2020-03-20,0.96,head
vegetable,celeriac,celeriac,2020-03-20,0.7,kg
vegetable,cucumbers,cucumbers,2020-03-20,1.13,kg
vegetable,leeks,trimmed,2020-03-20,1.15,kg
vegetable,lettuce,butterhead_indoor,2020-03-20,0.39,head
vegetable,lettuce,little_gem,2020-03-20,0.66,twin
vegetable,onion,bulb_brown,2020-03-20,0.43,kg
vegetable,onion,bulb_red,2020-03-20,0.46,kg
vegetable,swede,swede,2020-03-20,0.22,kg
vegetable,parsnips,all_varieties,2020-03-20,0.68,kg
vegetable,rhubarb,forced,2020-03-20,3.67,kg
